OrdChEast1	Youkhana, Emanuel, ed. "ܟܘܢܫܐ ܡܫܡܠܝܐ ܕܨܠܘ̈ܬܐ ܕܡܫܬܡܫ̈ܢ ܒܥܐܕܘ̈ܬܐ ܩܕܝܫ̈ܐ ܕܡܕܒܪܢܘܬܗ ܕܡܪܢ ܐܝܟ ܬܟܣܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܘܫܠܝܚܝܬܐ ܩܬܘܠܝܩܝ ܕܡܕܢܚܐ ܕܐܬܘܪ̈ܝܐ. ܟܬܒܐ ܩܕܡܝܐ ܥܐܕܐ ܩܕܝܫܐ ܕܝܠܕܗ ܕܡܪܢ", Archdiocese of Lebanon of the Assyrian Church of the East, 2012.
OrdChEast2	Youkhana, Emanuel, ed. "ܟܘܢܫܐ ܡܫܡܠܝܐ ܕܨܠܘ̈ܬܐ ܕܡܫܬܡܫ̈ܢ ܒܥܐܕܘ̈ܬܐ ܩܕܝܫ̈ܐ ܕܡܕܒܪܢܘܬܗ ܕܡܪܢ ܐܝܟ ܬܟܣܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܘܫܠܝܚܝܬܐ ܩܬܘܠܝܩܝ ܕܡܕܢܚܐ ܕܐܬܘܪ̈ܝܐ. ܟܬܒܐ ܬܪܝܢܐ ܥܐܕܐ ܩܕܝܫܐ ܕܝܠܕܗ ܕܡܪܢ", Archdiocese of Lebanon of the Assyrian Church of the East, 2012.
OrdChEast3	Youkhana, Emanuel, ed. "ܟܘܢܫܐ ܡܫܡܠܝܐ ܕܨܠܘ̈ܬܐ ܕܡܫܬܡܫ̈ܢ ܒܥܐܕܘ̈ܬܐ ܩܕܝܫ̈ܐ ܕܡܕܒܪܢܘܬܗ ܕܡܪܢ ܐܝܟ ܬܟܣܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܘܫܠܝܚܝܬܐ ܩܬܘܠܝܩܝ ܕܡܕܢܚܐ ܕܐܬܘܪ̈ܝܐ. ܟܬܒܐ ܬܠܝܬܝܐ ܥܐܕܐ ܩܕܝܫܐ ܕܝܠܕܗ ܕܡܪܢ", Archdiocese of Lebanon of the Assyrian Church of the East, 2012.
OrdChEast4	Youkhana, Emanuel, ed. "ܟܘܢܫܐ ܡܫܡܠܝܐ ܕܨܠܘ̈ܬܐ ܕܡܫܬܡܫ̈ܢ ܒܥܐܕܘ̈ܬܐ ܩܕܝܫ̈ܐ ܕܡܕܒܪܢܘܬܗ ܕܡܪܢ ܐܝܟ ܬܟܣܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܘܫܠܝܚܝܬܐ ܩܬܘܠܝܩܝ ܕܡܕܢܚܐ ܕܐܬܘܪ̈ܝܐ. ܟܬܒܐ ܪܒܝܥܝܐ ܥܐܕܐ ܩܕܝܫܐ ܕܝܠܕܗ ܕܡܪܢ", Archdiocese of Lebanon of the Assyrian Church of the East, 2012.
OrdChEast5	Youkhana, Emanuel, ed. "ܟܘܢܫܐ ܡܫܡܠܝܐ ܕܨܠܘ̈ܬܐ ܕܡܫܬܡܫ̈ܢ ܒܥܐܕܘ̈ܬܐ ܩܕܝܫ̈ܐ ܕܡܕܒܪܢܘܬܗ ܕܡܪܢ ܐܝܟ ܬܟܣܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܘܫܠܝܚܝܬܐ ܩܬܘܠܝܩܝ ܕܡܕܢܚܐ ܕܐܬܘܪ̈ܝܐ. ܟܬܒܐ ܚܡܝܫܝܐ ܥܐܕܐ ܩܕܝܫܐ ܕܝܠܕܗ ܕܡܪܢ", Archdiocese of Lebanon of the Assyrian Church of the East, 2012.
OrdChEast6	Youkhana, Emanuel, ed. "ܟܘܢܫܐ ܡܫܡܠܝܐ ܕܨܠܘ̈ܬܐ ܕܡܫܬܡܫ̈ܢ ܒܥܐܕܘ̈ܬܐ ܩܕܝܫ̈ܐ ܕܡܕܒܪܢܘܬܗ ܕܡܪܢ ܐܝܟ ܬܟܣܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܘܫܠܝܚܝܬܐ ܩܬܘܠܝܩܝ ܕܡܕܢܚܐ ܕܐܬܘܪ̈ܝܐ. ܟܬܒܐ ܫܬܝܬܝܐ ܥܐܕܐ ܩܕܝܫܐ ܕܝܠܕܗ ܕܡܪܢ", Archdiocese of Lebanon of the Assyrian Church of the East, 2012.
OrdChEast7	Youkhana, Emanuel, ed. "ܟܘܢܫܐ ܡܫܡܠܝܐ ܕܨܠܘ̈ܬܐ ܕܡܫܬܡܫ̈ܢ ܒܥܐܕܘ̈ܬܐ ܩܕܝܫ̈ܐ ܕܡܕܒܪܢܘܬܗ ܕܡܪܢ ܐܝܟ ܬܟܣܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܘܫܠܝܚܝܬܐ ܩܬܘܠܝܩܝ ܕܡܕܢܚܐ ܕܐܬܘܪ̈ܝܐ. ܟܬܒܐ ܫܒܝܥܝܐ ܥܐܕܐ ܩܕܝܫܐ ܕܝܠܕܗ ܕܡܪܢ", Archdiocese of Lebanon of the Assyrian Church of the East, 2012.
OrdChaldMyst	Putanpura, Giwargis, ed. "ܛܟܣܐ ܟܠܕܝܐ ܕܬܫܡܫܬܐ ܕܐ̱ܪ̈ܙܐ ܩܕܝ̈ܫܐ ܕܡܫܬܡܠܝܢ ܡܢ ܟܗ̈ܢܐ ܐܝܟ ܥܝܕܐ ܕܥܕܬܐ ܕܡܠܒܪ", Alwaye, India: Mar Thoma Sleeha Press, 1965.
OrdDeac	of Beth Benyamin, Giwargis, ed. "ܬܘܪ̈ܓܡܐ ܠܡܥܠܝܘܬ ܐܘܢܓܠܝܘܢ ܕܚܕܒܫܒ̈ܐ ܘܕܥܐܕ̈ܐ ܘܕܕܘܟܪ̈ܢܐ", Baghdad: Nineveh Press, 1968. 
OrdDeac2012	The Order of Ordination of the Deacons Celebrated by Mor Cyril Ephrem Karim at St. Mark's Cathedral, Teaneck, NJ on October 14, 2012 on the Occasion of the Ordination of George Anton Kiraz to the Rank of Deacon (Ewangeloyo), Teaneck, New Jersey: St. Mark's Cathedral, 2012.
OrdDivLit	Aydin, Julius Henana, ed., "ܛܟܣܐ ܕܩܘܪܒܐ ܐܠܗܝܐ ܠܦܘܬ ܡܫܠܡܢܘܬܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܬܪܨܬ ܫܘܒܚܐ ܕܐܢܛܝܘܟ. Ordnung der göttlichen Operfung nach dem Ritus der syrisch-orthodoxen Kirche von Antiochien", Holland: Bar Hebraeus Verlag, 2009.
OrdExorc	ܛܟܣܐ ܕܡܘܡܝܢܘܬܐ, Palai, India: Boys Town Press.
OrdHolyLit	ܛܟܣܐ ܕܩܘܪܒܢܐ ܐܠܗܝܐ, Holland: Bar Ebroyo Kloster, 1993.
OrdHolyWeek	ܬܘܒ ܛܟܣܐ ܕܥܠ ܫܒܬܐ ܕܚܫܐ ܦܪܘܩܝܐ ܕܡܪܢ.
OrdMystPray	ܛܟܣܐ ܕܐܪ̈ܙܐ ܕܨܠܘܬܐ̈, Tehran: 1973.
OrdNunSyrCat	رسامة القسيسات ܣܝܡܝܕܐ ܕܒܢ̈ܬ ܩܝܡܐ. Beirut: 2001.
OrdPatr	ܛܟܣܐ ܕܟܝܪܝܛܘܢܝܐ ܐܘܟܝܬ ܣܝܡܝܕܐ ܕܩܬܘܠܝܩܐ ܦܛܪܝܪܟܝܣ.
OrdPrayMalank	Thekkekkara, Paul, "ܟܬܒܐ ܕܨܠ̈ܘܬܐ ܫܚ̈ܝܡܬܐ ܕܥܕܬܐ ܩ̄ܕ ܩܬܘܠܝܩܝ ܕܐܢܛܝܘܟܝܐ ܐܝܟ ܥܝܕܐ ܕܣܘܪ̈ܝܝܐ ܕܡܠܢܟܪܐ ܕܒܗܢܕܘܣܛܢ", Little Flower Mount, Tiruvalla: The St. Joseph's Printing House, 1943.
OrdPraySupp	ܜܟܣܐ ܕܨܠܘܬܐ ܘܒܥܘܬܐ, Holland: Bar Ebroyo Kloster, 1989.
OrdPrayWint	ܛܟܣܐ ܕܨܠܘ̈ܬܐ ܡܢ ܩܘܕܫ ܥܕܬܐ ܥܕܡܐ ܠܥܐܕܐ ܕܝܠܕܐ, Holland: Bar Ebroyo Kloster, 2008.
OrdPriest	ܟܬܒܐ ܕܝܕ̈ܝܐ ܕܟܗ̈ܢܐ, Urmia: Imprimerie des Pères Dominicains, 1907.
OrdSacr	ܛܟܣ̈ܐ ܥܕܬܢ̈ܝܐ ܕܥܡܕܐ ܩܕܝܫܐ ܕܒܘܪܟ ܥܙܩ̈ܬܐ ܘܟܠܝ̈ܠܐ ܘܕܥܘܦܝܐ ܕܢܝ̈ܕܐ, Holland: Bar Ebroyo Kloster, 1997.
OrdTransfig	ܛܟܣܐ ܕܥܐܕܐ ܩܕܝܫܐ ܕܡܛ̈ܠ̱ܠܐ, Los Angeles: 1997.
OrdinNayisPM	Iskender, Demirel, ed. "ܟܬܒܐ ܕܡܬܬܣܪܚܢܘܬܐ ܕܚܣܝܐ ܡܬܝܐܣ ܢܐܝܣ ܒܓܐܢܝ", Maarat Saidnaya, Syria: Monastery of Mor Aphrem, 2007.
PalmSun	ܥܐܕܐ ܕܐܘܫܥ̈ܢܐ.
PaulPers:PeriHerm	Hayati, Said, "Peri Hermeneias by Paul the Persian". Duhok, Iraq: Nawroz University, 2014.
PenqChirot	Iwas, Ignatius Zakka I, "ܦܢܩܝܬܐ ܕܟܝܪ̈ܛܘܢܝܐܣ". Damascus: Bab Touma Press, 2009.
PenqConsCh2019	Bulut, Jeschua, "ܦܢܩܝܬܐ ܕܩܘܕܫ ܥܕܬܐ". Istanbul: Anadolu Ofset, 2019.
PenqHudr	ܦܢܩܝܬܐ ܕܚܘܕܪܐ ܫܢܬܢܝܐ, Pampakuda: Mar Julius Press, 1963.
PenqLent	ܟܬܒܐ ܕܦܢܩܝܬ ܚܘܣܝܐ ܕܨܘܡܐ ܕܐܪ̈ܒܥܝܢ ܝܘ̈ܡܝܢ.
PenqLent2019	Bulut, Jeschua, "ܦܢܩܝܬܐ ܕܨܘܡܐ ܩܕܝܫܐ ܕܐܪܒܥܝܢ ܥܡ ܫܒܬܐ ܕܚܫܐ ܦܪܘܩܝܐ". Istanbul: Anadolu Ofset, 2019.
PenqResurr2019	Bulut, Jeschua, "ܦܢܩܝܬܐ ܕܩܝܡܬܐ ܦܪܘܩܝܬܐ". Istanbul: Anadolu Ofset, 2019.
PenqWint	ܦܢܩܝܬ ܣܕܪ̈ܐ ܕܟܠܗ ܣܬܘܐ.
PenqWintEpiph	فنقيث تقديس البيعة.
PerformMass	ܫܘܡܠܝܐ ܕܩܘܪܒܐ ܐܝܟ ܐܝܕܐ ܕܥܕܬܐ ܩܕܝܫܝܐ ܕܐܢܛܝܘܟܝܐ ܕܣܘܪ̈ܝܝܐ, Sharfeh: Patriarchal Press, 1931.
PeterCall:Anti-Trith	Ebied, R.Y., van Roey, A., and Wickham, L.R., Peter of Callinicum. Anti-Tritheist Dossier (Orientalia Lovaniensia Analecta 10; Leuven: Departement Oriëntalistiek, 1981).
PhiloxMab:Ep	Vaschalde, Arthur A., ed. and trans. Three Letters of Philoxenus Bishop of Mabbôgh (485–519), Being the Letter to the Monks, the First Letter to the Monks of Beth-Gaugal, and the Letter to Emperor Zeno. Facultas Philosophiae 2; Roma: Tipografia della R. Accademia dei Lincei, 1902.
PhiloxMab:Anaph	Varghese, Baby, "West Syrian Anaphoras. ܛܟ̈ܣܐ ܕܐܢܢܦܘܪ̈ܐܣ ܠܦܘܬ ܥܝܕܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܕܐܢܛܝܘܟܝܐ". Awsār Slāwōtō 4 (Kottayam: SEERI, 2017), 602-651.
PlutOnAnger	de Lagarde, Paul A. Analecta syriaca. Leipzig: B.G. Teubner, 1858. (Piscataway, NJ: Gorgias Press, 2010.)
PlutOnDiscipline	de Lagarde, Paul A. Analecta syriaca. Leipzig: B.G. Teubner, 1858. (Piscataway, NJ: Gorgias Press, 2010.)
PrayChald	Benyamin, ed. "ܨܠܘܬܐ ܕܓܘܐ ܕܥܕܬܐ ܕܡܕܢܚܐ ܕܟܠܕܝ̈ܐ". Tbilisi: Chaldean Catholic Church, 2008.
PrayDayOff	Benjamin, Daniel D., ed. "ܟܬܒܐ ܕܩܕܡ ܘܕܒܬܪ", Chicago: 2004.
PrayDayOffIntro	Benjamin, Daniel D., ed. "ܟܬܒܐ ܕܩܕܡ ܘܕܒܬܪ", Chicago: 2004.
PrayEveCompl	ܟܬܒܐ ܕܨܠܘ̈ܬܐ ܕܪ̈ܡܫܐ ܘܕܣܘܬܪ̈ܐ ܐܝܟ ܐܝܟ ܛܟܣܐ ܕܥܕ̱ܬܐ ܕܣܘܪ̈ܝܝܐ ܡܪ̈ܘܢܝܐ, Lebanon: 1907.
PrayPriest	Dolabani, Yuḥanon, ed. "ܨܠܘ̈ܬܐ ܕܟܗ̈ܢܐ ܕܛܟܣܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܐܪܬܘܕܘܟܣܝܬܐ", Holland: Bar Ebroyo Kloster, 1996.
PrayRepent	ܟܬܒܐ ܕܨܠܘ̈ܬܐ ܕܬܝܒܘܬܐ. ܟܬܒܐ ܕܬܫܡܫܬܐ ܕܩܘܪܒܐ, Udayigiri, India: The Seminary Publications, 2009.
PrayResurr	حساية القيامة بالسريانية.
PrinceIntro	Afram, Gabriel, trans., Machiavelli, Niccolò, "ܐܡܝܪܐ", Jönköping, Sweden: Assyrian Turabdin Association, 1995.
Proba:ComAnPr	Hugonnard-Roche, Henri, "Un cours sur la syllogistique d'Aristote à l'époque tardo-antique: le commentaire syriaque de Proba (VIe siècle) sur les Premiers Analytiques". Studia graeco-arabica 7. Pisa: Pacini Editore, 2017.
Proba:ComIsa	Baumstark, Anton, ed. Aristoteles bei den Syrern vom V.-VIII. Jahrhundert, Leipzig, 1900, pp. 4-12 (Piscataway, NJ, USA: Gorgias Press, 2010).
ProclConst:HomMotherGod	Lucchesi, E., “L’Oratio I “de laudibus S. Mariae” de Proclus de Constantinople. Version syriaqe inédite,” in: E. Lucchesi and H.D. Saffrey (eds.), Mémorial André-Jean Festugière. Antiquité païenne et chrétienne (Cahiers d’orientalisme 10; Genève: Patrick Cramer, 1984), 187-198.
ProclConst:Hom	Chabot, Jean Baptiste, “Trois homélies de Proclus évêque de Constantinople, éditées pour la première fois dans la version syriaque d’après les mss. de la Bibl. Vaticane,” Rendiconti della Reale Accademia Nazionale dei Lincei. Classe di scienze morali, storiche e filologiche V, 5 (1896), 178-197.
Ps-DionAr:AutobioRecA	Kugener, Marc-Antoine. ''Une autobiographie syriaque de Denys l’Aréopagite." Oriens Christianus I, 7 (1907): 292-339.
Ps-DionAr:AutobioRecB	Kugener, Marc-Antoine. ''Une autobiographie syriaque de Denys l’Aréopagite." Oriens Christianus I, 7 (1907): 292-339.
PsChurEast	ܟܬܒܐ ܕܡܙܡܘܪ̈ܐ ܕܕܘܝܕ, Dawra, Baghdad: Metropolitan Press of the Church of the East, 1983.
Ps-Diocl:ChrFrags	Brooks, Ernest Walter and Guidi, Ignazio and Chabot, Jean Baptiste, eds. Chronica Minora III. CSCO 5, Syr 5. Leuven: Secrétariat du CorpusSCO, 1905.
Ps-JacSer:SongAlex1	Reinink, Gerrit J., ed. Das syrische Alexanderlied: Die drei Rezensionen. CSCO 454-455, Syr. 195-196. Leuven: Peeters, 1983.
Ps-JacSer:SongAlex2	Reinink, Gerrit J., ed. Das syrische Alexanderlied: Die drei Rezensionen. CSCO 454-455, Syr. 195-196. Leuven: Peeters, 1983.
Ps-JacSer:SongAlex3	Reinink, Gerrit J., ed. Das syrische Alexanderlied: Die drei Rezensionen. CSCO 454-455, Syr. 195-196. Leuven: Peeters, 1983.
PsJoshStyl:Chron	Dolabani, Yuhanon, ed. "ܡܟܬܒܢܘܬܐ ܕܬܫܥܝܬܐ ܕܙܒܢܐ ܕܐܘܠܨܢܐ ܕܗܘܐ ܒܐܘܪܗܝ ܘܒܐܡܪ ܘܒܟܠܗ ܒܝܬ ܢܗܪ̈ܝܢ", Mardin: Hekmto Press, 1959.
PsOlymp:ComCat	Furlani, Giuseppe, "Frammenti di una versione siriaca del commento di Pseudo-Olimpiodoro alle Categorie d'Aristotele". Rivista di Studi Orientali VII.1. Rome: Regia Università, 1916. 131-163.
PythagOnGold	de Lagarde, Paul A. Analecta syriaca. Leipzig: B.G. Teubner, 1858. (Piscataway, NJ: Gorgias Press, 2010.)
QarabAMN:Hymnal1968Intro	Qarabashī, ʿAbd al-Masīḥ Nuʿmān, "ܙܡܝܪ̈ܬܐ ܕܥܕܬܐ".
QarabAMN:Poems	Qarabashi, ʿAbd al-Masih Nuʿman, "ܟܬܒܐ ܕܡܘܫܚ̈ܬܐ".
QarabAMN:StorAncTime	Qarabashī, ʿAbd al-Masīḥ Nuʿmān, "ܡܟܢܫܬܐ ܕܫܪ̈ܒܐ ܡܫܚ̈ܠܦܐ ܘܕܫܘ̈ܝܥܬܐ ܕܡܟܬܒܙܒܢ̈ܐ ܕܙܘ̈ܝܬܐ ܕܕܪ̈ܐ ܩܕ̈ܡܐ", Jönköping, Sweden: Asurbaipals tryckeri, 1994.
QarabAMN:SyrReadIntro	Shabo, Eli, ed., Qarabashi, ʿAbd al-Masiḥ Nuʿman, "ܗܪ̈ܓܐ ܕܩܪܝܢܐ ܬܪܝܢܐ. Syriac Reading Lessons Part Two": St. Ephraim Syriac School, 2002.
QashishoY:Poems	Qashisho, Yuhanon, "ܣܝܡܬܐ ܕܡܐܡܪ̈ܐ ܘܡܘܫܚ̈ܬܐ". Sweden: Assyriska riskförbundet i Sverige, 1993.
QurAnt:Anaph	Varghese, Baby, "West Syrian Anaphoras. ܛܟ̈ܣܐ ܕܐܢܢܦܘܪ̈ܐܣ ܠܦܘܬ ܥܝܕܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܕܐܢܛܝܘܟܝܐ". Awsār Slāwōtō 4 (Kottayam: SEERI, 2017), 494-509.
QurbFaith	The Order of the Holy Qurbana for the Use of the Faithful, San Jose, California: Adiabene Publications, 2001.
RiteCandle	ܛܟܣܐ ܕܩܢܕܝܠܐ, Pampakuda, India: Mar Julius Press.
RiteWashFeet	ܛܟܣܐ ܕܫܝܓܬܐ ܐ̱ܪܙܢܝܬܐ. Metropolitan See of Eastern America, 1999.
SaddiAM:SyrCultIntro	Başçı, Veysel ed., Beğtaş, Yussef "ܡܪܕܘܬܐ ܣܘܪܝܝܬܐ ܘܫܘܓܢܝܐ ܓܘܢܝܐ". Istanbul: Yeni Anadolu Yayıncılık, 2023.
SacrBapt	ܛܟܣܐ ܕܥܡܕܐ ܩܕܝܫܐ ܘܕܒܘܪܟ ܟܠܝܬܐ ܕܚܬ̈ܢܐ ܘܕܟܠ̈ܬܐ, Holland: Bar Ebroyo Kloster, 1989.
SacrMarr	ܛܟܣܐ ܕܥܡܕܐ ܩܕܝܫܐ ܘܕܒܘܪܟ ܟܠܝܬܐ ܕܚܬ̈ܢܐ ܘܕܟܠ̈ܬܐ, Holland: Bar Ebroyo Kloster, 1989.
SakaSI:MySyrChurch	Shabo, Joseph, ed., Saka, Severus Isaac, "كنيستي السوريانية. ܥܕܬܝ ܣܘܪܝܝܬܐ", Aleppo: 2006.
SalibaTG:AlchemIntro1	Gawrieh, Gaby, trans., Coelho, Paulo, "ܟܝܡܝܐܝܐ", Beirut: Friends of the Syriac Language Association, 2010.
SalibaTG:IntroGramIntro	Saliba, Theophilus George, ed. "ܡܥܠܬܐ". Mount Lebanon: 2022.
SalibaTG:SeeAnt	Saliba, Theophilus George, "ܟܘܪܣܝܐ ܫܠܝܚܝܐ ܕܐܢܛܝܘܟ. The Apostolic See of Antioch. كرسي أنطاكية الرسولي", Mount Lebanon: 2014.
SalibaTG:SilasMarnerIntro	Saliba, Theophilus George, ed., Gaby Gawrieh, trans., George Eliot, "ܐܒܪܗܡ ܫܒܐ", Beirut: 2008.
SamuelAY:SolemnMarrIntro	Samuel, Athanasius Yeshue, ed. "The Order of the Solemnization of the Sacrament of Matrimony according to the Ancient Rite of the Syrian Orthodox Church of Antioch", Metropolitan Mar Athanasius Yeshue Samuel, 1974.
BarEbr:PoemArist	Samuel, Salomon, ed. and trans. Das Gedicht Teqqaf l’Arestotalis, 1893 (Piscataway, NJ: Gorgias Press, 2012).
SaumaA:BarEbrComKingsIntro	Sauma, Assad, "Gregory Bar-Hebraeus's Commentary on the Book of Kings from Hist Storehouse of Mysteries: A Critical Edition with an English Translation, Introduction & Notes". Studia Semantica Upsalienia 20. Uppsala: Uppsala Universitet, 2003.
SavciY:Hymnal2011Intro	Savci, Yuhanun, ed. "ܩ̈ܠܐ ܘܢܥܡ̈ܬܐ ܠܦܘܬ ܛܟܣܐ ܕܥܕܬܐ ܣܘܪܝܝܬܐ ܬܪܝܨܬ ܫܘܒܚܐ ܕܐܢܛܝܘܟܝܐ", Giessen, Germany: Aram Druck, 2011.
ScaviniP:TheodMoralAlph	Audo, Toma, ed. "Theologia Moralis ad Mentem S. Alphonsi M. De Ligorio. Auctore Thomas Audo, Archiepiscopo Urmiensi", vol. 1. Urmia: Cong. Commissionis Ourmiae in Perside, 1899.
SedrMaronMass	Breydy, Michel, "Le Concept du Sacerdoce: Essai de Théologie Syro-Maronite", Beirut: Imprimerie Catholique, 1964.
SergReš:Moon	Sachau, Eduard, ed. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
SergReš:Sun	Sachau, Eduard, ed. Inedita Syriaca: Eine Sammlung syrischer Übersetzungen von Schriften griechischer Profanliteratur, mit einem Anhang, aus den Handschriften des Brittischen Museums herausgegeben. Wien: K.K. Hof- und Staatsdruckerei, 1870.
ServAdorCross	ܬܫܡܫܬܐ ܕܣܓܕܬܐ ܕܨܠܝܒܐ ܕܡܫܬܡܠܝܐ ܒܝܘܡ ܥܪܘܒܬܐ ܕܙܩܝܦܘܬܐ, Jerusalem: Monastery of Saint Mark, 1946.
ServCutHairKirazSK	The Service of the Hair Cutting of Sebastian Kenoro Kiraz. Sunday October 8, 2006.
ServDead	Book of the Service of Qurbana of the Dead and of the Table of the Morning and of the 3rd Day at the Tomb of Men, Women and Children with Blessing of Houses, Trichur: Mar Narsai Press, 1984 [1937].
ServDivEuch	Shabo, Eli, ed. "ܛܟܣܐ ܕܬܫܡܫܬܐ ܕܩܘܪܒܐ ܐܠܗܝܐ", Midland Park, New Jersey: 1990.
ServElevCross	ܬܫܡܫܬܐ ܕܙܘܝܚܐ ܘܣܓܕܬܐ ܕܨܠܝܒܐ ܒܝܘܡ ܥܪܘܒܝܐ ܕܙܩܝܦܘܬܐ. Metropolitan See of Eastern America, 1999.
ServHolEuch	Samuel, Athanasius Yeshue, ed. "The Service Book of the Holy Eucharist of the Syrian Orthodox Church": Archdiocese of the Syrian Orthodox Church in the United States and Canda, 1984.
ServMystChald	Mere, Yawsep, "ܬܫܡܫܬܐ ܕܪ̈ܙܐ". Kirkuk: Nineveh Printing Press, 1960.
ServPriest	كتاب الخدم الكهنوتية المختصة بخوارنة الرعايا حسب عادة الكنيسة السريانية الكاثوليكية, Lebanon: Jesuit Fathers Press, 1873.
SevAnt:Anaph	Codrington, Humphrey William, "Anaphora Severi Antiocheni", Anaphorae Syriacae 1.1. Rome, Pontificium Institutum Orientalium Studiorum, 1939: 49-96.
SevAnt:MimMacc	Bensly, R.L., and Barnes, W.E., ed. and trans. The Fourth Book of Maccabees and Kindred Documents in Syriac First Edited on Manuscript Authority (Cambridge: Cambridge University Press, 1895).
SevenH:GuideSeekBibIntro	Seven, Hanna, "The Guide of the Seekers to the Bible Translated from Arabic into Syriac by Hanna Seven (Kirmiz)", 1999.
SevenI:LifeSevenY	Seven, Hanna, trans. "ܡܘܕ̈ܥܢܘܬܐ ܕܐܘܪܚܐ ܪܘܚܢܝܬܐ". Istanbul: Anadolu Ofset, 2022.
ShenoudaIII:InstrSpirWay	Seven, Hanna, trans. "ܡܘܕ̈ܥܢܘܬܐ ܕܐܘܪܚܐ ܪܘܚܢܝܬܐ". Istanbul: Anadolu Ofset, 2022.
ShimunXXIII:HomFeastIntro2	of Beth Benyamin, Giwargis, ed. "ܬܘܪ̈ܓܡܐ ܠܡܥܠܝܘܬ ܐܘܢܓܠܝܘܢ ܕܚܕܒܫܒ̈ܐ ܘܕܥܐܕ̈ܐ ܘܕܕܘܟܪ̈ܢܐ", Baghdad: Nineveh Press, 1968. 
SimCalh:GuideSeekBib	Seven, Hanna, trans. "The Guide of the Seekers to the Bible Translated from Arabic into Syriac by Hanna Seven (Kirmiz)", 1999.
SixtusSelectSay	de Lagarde, Paul A. Analecta syriaca. Leipzig: B.G. Teubner, 1858. (Piscataway, NJ: Gorgias Press, 2010.)
SocrDiscHerost	de Lagarde, Paul A. Analecta syriaca. Leipzig: B.G. Teubner, 1858. (Piscataway, NJ: Gorgias Press, 2010.)
SolemnMarr	Samuel, Athanasius Yeshue, ed. "The Order of the Solemnization of the Sacrament of Matrimony according to the Ancient Rite of the Syrian Orthodox Church of Antioch", Metropolitan Mar Athanasius Yeshue Samuel, 1974.
SongOrdSer	ܫܚܝܡܬܐ. الشحيمة [الزمن المادي], Kaslik, Lebanon: Holy Spirit University, 1982.
SongsFestLord	ܙܡܝܪ̈ܬܐ ܕܚ̈ܓܐ ܡܪ̈ܢܝܐ, Jerusalem: Monastery of Saint Mark, 1929.
SoroB:QurbFaithIntro	The Order of the Holy Qurbana for the Use of the Faithful, San Jose, California: Adiabene Publications, 2001.
StephAl:ComIsa	Baumstark, Anton, ed. Aristoteles bei den Syrern vom V.-VIII. Jahrhundert, Leipzig, 1900, pp. 15-33 (Piscataway, NJ, USA: Gorgias Press, 2010).
SuppNineveh	De Kelaita, Joseph E. Y., ed. "ܟܬܒܐ ܕܡܐܡܪ̈ܐ ܕܒܥܘܬܐ ܕܢܝܢܘܝ̈ܐ ܘܕܒ̈ܬܘܠܬܐ ܥܡ ܬܫܒ̈ܚܬܐ ܘܟܪ̈ܘܙܘܬܐ", Mosul: Assyrian Press, 1923.
SynthronAydinP	Synthroniso: The Order of the Episcopal Installation of Mor Polycarpus Augin Aydin, Syriac Orthodox Metropolitan of the Netherlands. Losser: 2007.
SynthronKawakDJ	Synthroniso. The Order of the Episcopal Installation of Mor Dionysius Jean Kawak, Syriac Orthodox Archbishop and Patriarchal Vicar of the Archdiocese for the Eastern United States, Teaneck, New Jersey: Syriac Archdiocese of the Eastern United States, 2016.
SyrActsEph	Amar, Joseph Phillip, ed. The Syriac Vita Tradition of Ephrem the Syrian. CSCO 629-630, Syr. 242-243. Leuven: Peeters, 2011.
SyrCatCalend	ܨܠܘܬ̈ܐ ܕܝܘ̈ܡܬܐ ܫܚܝܡ̈ܐ ܕܫܒܬܐ ܠܦܘܬ ܥܝܕܐ ܕܥܕܬܐ ܩܕܝܫܬܐ ܕܐܢܛܝܘܟܝܐ ܕܣܘܪ̈ܝܝܐ. Sharfeh: Patriarchal Press, 1937.
SyrCatLect	ܟܬܒܐ ܕܩܪܝܢܐ ܡܢܬܐ ܕܬܪܬܝܢ, Baghdad: Syriac Press, 1934.
SyrOrthCal	ܡܚܘܝܢܐ ܐܡܪ̈ܢܝܐ ܘܕܕܘܟܪ̈ܢܐ ܕܩܕܝ̈ܫܐ. كلندار الأعياد السيدنية وتذكارات القديسين, Damascus: 2015.
ThdrMopsCollWrit	de Lagarde, Paul A. Analecta syriaca. Leipzig: B.G. Teubner, 1858. (Piscataway, NJ: Gorgias Press, 2010.)
